Object_ID,Year,Event_Count,Neighbourhood
2062,2019,1,Eringate-Centennial-West Deane (011)
2063,2019,1,Brookhaven-Amesbury (030)
2064,2019,3,Wellington Place (164)
2065,2019,5,Cliffcrest (123)
2066,2019,13,Highland Creek (134)
2067,2019,7,Harbourfront-CityPlace (165)
2068,2019,3,St Lawrence-East Bayfront-The Islands (166)
2069,2019,2993,Rosedale-Moore Park (098)
2070,2019,1359,University (079)
2071,2019,1,Malvern East (146)
2072,2019,103,Pleasant View (046)
2073,2019,1991,Harbourfront-CityPlace (165)
2074,2019,1207,Thistletown-Beaumond Heights (003)
2075,2019,1236,North Toronto (173)
2076,2019,1,Greenwood-Coxwell (065)
2077,2019,1050,Centennial Scarborough (133)
2078,2019,1544,L'Amoreaux West (147)
2079,2019,1639,St Lawrence-East Bayfront-The Islands (166)
2080,2019,1,North St.James Town (074)
2081,2019,895,Lawrence Park South (103)
2082,2019,1,Black Creek (024)
2083,2019,3132,Woburn North (142)
2084,2019,1,St.Andrew-Windfields (040)
2085,2019,1,Annex (095)
2086,2019,8494,West Humber-Clairville (001)
2087,2019,469,Casa Loma (096)
2088,2019,11,NSA (NSA)
2089,2019,2,Wexford/Maryvale (119)
2090,2019,1,West Hill (136)
2091,2019,1,Flemingdon Park (044)
2092,2019,1117,Elms-Old Rexdale (005)
2093,2019,1,West Hill (136)
2094,2019,1,Westminster-Branson (035)
2095,2019,2,Morningside Heights (144)
2096,2019,2246,East L'Amoreaux (148)
2097,2019,2,Briar Hill-Belgravia (108)
2098,2019,1,Rustic (028)
2099,2019,1249,Rexdale-Kipling (004)
2100,2019,828,Humber Heights-Westmount (008)
2101,2019,1876,Willowridge-Martingrove-Richview (007)
2102,2019,2210,Kingsview Village-The Westway (006)
2103,2019,1366,Downsview (155)
2104,2019,1,Willowdale West (037)
2105,2019,4006,Glenfield-Jane Heights (025)
2106,2019,58,NSA (NSA)
2107,2019,1,Mount Dennis (115)
2108,2019,1,Rockcliffe-Smythe (111)
2109,2019,1,Church-Wellesley (167)
2110,2019,5,Moss Park (073)
2111,2019,2117,Humber Summit (021)
2112,2019,64,York University Heights (027)
2113,2019,1,Yonge-Bay Corridor (170)
2114,2019,1,Downsview (155)
2115,2019,1,Maple Leaf (029)
2116,2019,4775,Oakdale-Beverley Heights (154)
2117,2019,4375,York University Heights (027)
2118,2019,61,NSA (NSA)
2119,2019,758,Pelmo Park-Humberlea (023)
2120,2019,2,Pelmo Park-Humberlea (023)
2121,2019,1,Harbourfront-CityPlace (165)
2122,2019,3902,Black Creek (024)
2123,2019,2121,Humbermede (022)
2124,2019,3,St Lawrence-East Bayfront-The Islands (166)
2125,2019,1,Rexdale-Kipling (004)
2126,2019,1,Beechborough-Greenbrook (112)
2127,2019,1,Mount Olive-Silverstone-Jamestown (002)
2128,2019,2,Don Valley Village (047)
2129,2019,6,St Lawrence-East Bayfront-The Islands (166)
2130,2019,1004,Yonge-Doris (151)
2131,2019,2,Yonge-Eglinton (100)
2132,2019,1,Bay-Cloverhill (169)
2133,2019,665,St.Andrew-Windfields (040)
2134,2019,1405,York University Heights (027)
2135,2019,9,Yorkdale-Glen Park (031)
2136,2019,1057,Bathurst Manor (034)
2137,2019,1931,Westminster-Branson (035)
2138,2019,2552,Newtonbrook West (036)
2139,2019,1,West Humber-Clairville (001)
2140,2019,1,Ionview (125)
2141,2019,455,West Rouge (143)
2142,2019,3812,Agincourt South-Malvern West (128)
2143,2019,1344,University (079)
2144,2019,1,Lansing-Westgate (038)
2145,2019,685,Dufferin Grove (083)
2146,2019,1,Dorset Park (126)
2147,2019,1,Trinity-Bellwoods (081)
2148,2019,3,Eglinton East (138)
2149,2019,2,Agincourt South-Malvern West (128)
2150,2019,1980,Morningside Heights (144)
2151,2019,8,St Lawrence-East Bayfront-The Islands (166)
2152,2019,1,Etobicoke City Centre (159)
2153,2019,1,South Parkdale (085)
2154,2019,12,Morningside (135)
2155,2019,4002,Bay-Cloverhill (169)
2156,2019,3083,Bendale-Glen Andrew (156)
2157,2019,1,Newtonbrook East (050)
2158,2019,16,Bendale-Glen Andrew (156)
2159,2019,1,Lawrence Park South (103)
2160,2019,1,Trinity-Bellwoods (081)
2161,2019,3234,Wellington Place (164)
2162,2019,2491,Malvern East (146)
2163,2019,1,Yorkdale-Glen Park (031)
2164,2019,1,University (079)
2165,2019,1,Keelesdale-Eglinton West (110)
2166,2019,13,Malvern East (146)
2167,2019,3,Downtown Yonge East (168)
2168,2019,634,Bay-Cloverhill (169)
2169,2019,36,NSA (NSA)
2170,2019,1,High Park-Swansea (087)
2171,2019,1,Yorkdale-Glen Park (031)
2172,2019,37,Rosedale-Moore Park (098)
2173,2019,978,Edenbridge-Humber Valley (009)
2174,2019,3,Centennial Scarborough (133)
2175,2019,1,Cabbagetown-South St.James Town (071)
2176,2019,1,Yorkdale-Glen Park (031)
2177,2019,1,West Queen West (162)
2178,2019,1,South Parkdale (085)
2179,2019,1,Yonge-St.Clair (097)
2180,2019,2,Wellington Place (164)
2181,2019,184,St Lawrence-East Bayfront-The Islands (166)
2182,2019,11835,Moss Park (073)
2183,2019,2380,Regent Park (072)
2184,2019,1,Little Portugal (084)
2185,2019,1,Willowdale West (037)
2186,2019,1260,Yonge-Bay Corridor (170)
2187,2019,11157,Downtown Yonge East (168)
2188,2019,5399,Church-Wellesley (167)
2189,2019,1,Newtonbrook West (036)
2190,2019,2387,Cabbagetown-South St.James Town (071)
2191,2019,1,South Riverdale (070)
2192,2019,102,South Riverdale (070)
2193,2019,3229,St Lawrence-East Bayfront-The Islands (166)
2194,2019,366,South Riverdale (070)
2195,2019,7,NSA (NSA)
2196,2019,3361,North St.James Town (074)
2197,2019,130,Downtown Yonge East (168)
2198,2019,1,Wellington Place (164)
2199,2019,4,North Riverdale (068)
2200,2019,2,Cliffcrest (123)
2201,2019,1,Mount Olive-Silverstone-Jamestown (002)
2202,2019,1,Harbourfront-CityPlace (165)
2203,2019,520,Downtown Yonge East (168)
2204,2019,1,Oakwood Village (107)
2205,2019,1,Ionview (125)
2206,2019,1,Broadview North (057)
2207,2019,11409,Yonge-Bay Corridor (170)
2208,2019,5,NSA (NSA)
2209,2019,1516,Malvern West (145)
2210,2019,1,Beechborough-Greenbrook (112)
2211,2019,1,Don Valley Village (047)
2212,2019,1,Victoria Village (043)
2213,2019,2,Church-Wellesley (167)
2214,2019,13,Wellington Place (164)
2215,2019,1,Islington (158)
2216,2019,1,Forest Hill South (101)
2217,2019,21,NSA (NSA)
2218,2019,2,Fort York-Liberty Village (163)
2219,2019,25,Agincourt South-Malvern West (128)
2220,2019,1,Etobicoke City Centre (159)
2221,2019,2248,Tam O'Shanter-Sullivan (118)
2222,2019,1,Banbury-Don Mills (042)
2223,2019,754,Kingsway South (015)
2224,2019,20,Milliken (130)
2225,2019,31,Kensington-Chinatown (078)
2226,2019,1,Humbermede (022)
2227,2019,220,Bedford Park-Nortown (039)
2228,2019,28,St Lawrence-East Bayfront-The Islands (166)
2229,2019,5014,Kensington-Chinatown (078)
2230,2019,1611,South Eglinton-Davisville (174)
2231,2019,1051,Etobicoke West Mall (013)
2232,2019,2,Broadview North (057)
2233,2019,1,Greenwood-Coxwell (065)
2234,2019,1063,Leaside-Bennington (056)
2235,2019,1679,Long Branch (019)
2236,2019,1930,Milliken (130)
2237,2019,2,St Lawrence-East Bayfront-The Islands (166)
2238,2019,4,St Lawrence-East Bayfront-The Islands (166)
2239,2019,4,St Lawrence-East Bayfront-The Islands (166)
2240,2019,18,Morningside Heights (144)
2241,2019,3,University (079)
2242,2019,1,Kensington-Chinatown (078)
2243,2019,1,Woodbine Corridor (064)
2244,2019,3,Henry Farm (053)
2245,2019,1,North St.James Town (074)
2246,2019,4129,Annex (095)
2247,2019,1,Rustic (028)
2248,2019,18,Centennial Scarborough (133)
2249,2019,16,Church-Wellesley (167)
2250,2019,1,Etobicoke City Centre (159)
2251,2019,1,Thistletown-Beaumond Heights (003)
2252,2019,1482,Agincourt North (129)
2253,2019,1,Broadview North (057)
2254,2019,1256,Eringate-Centennial-West Deane (011)
2255,2019,4,NSA (NSA)
2256,2019,1,Leaside-Bennington (056)
2257,2019,903,Steeles (116)
2258,2019,259,Forest Hill South (101)
2259,2019,6,Englemount-Lawrence (032)
2260,2019,1,Humber Heights-Westmount (008)
2261,2019,950,West Rouge (143)
2262,2019,1,Palmerston-Little Italy (080)
2263,2019,11,Forest Hill South (101)
2264,2019,119,Eringate-Centennial-West Deane (011)
2265,2019,6,Islington (158)
2266,2019,2,Bay-Cloverhill (169)
2267,2019,13,Forest Hill North (102)
2268,2019,5174,Etobicoke City Centre (159)
2269,2019,1,Little Portugal (084)
2270,2019,1375,Bridle Path-Sunnybrook-York Mills (041)
2271,2019,3,Annex (095)
2272,2019,2245,Islington (158)
2273,2019,4,Hillcrest Village (048)
2274,2019,3,Yonge-Bay Corridor (170)
2275,2019,2,University (079)
2276,2019,1,Kensington-Chinatown (078)
2277,2019,5,NSA (NSA)
2278,2019,1815,Thorncliffe Park (055)
2279,2019,987,Yonge-St.Clair (097)
2280,2019,52,Willowridge-Martingrove-Richview (007)
2281,2019,7110,West Hill (136)
2282,2019,1,Wellington Place (164)
2283,2019,2876,Yonge-Eglinton (100)
2284,2019,727,Markland Wood (012)
2285,2019,1,East L'Amoreaux (148)
2286,2019,2563,Greenwood-Coxwell (065)
2287,2019,2,Cabbagetown-South St.James Town (071)
2288,2019,2222,New Toronto (018)
2289,2019,2933,Morningside (135)
2290,2019,1,Kennedy Park (124)
2291,2019,1,Oakwood Village (107)
2292,2019,1,Fort York-Liberty Village (163)
2293,2019,1858,Eglinton East (138)
2294,2019,2,Rosedale-Moore Park (098)
2295,2019,1,North Riverdale (068)
2296,2019,1937,Humber Bay Shores (161)
2297,2019,2,Victoria Village (043)
2298,2019,2197,The Beaches (063)
2299,2019,1121,Mount Pleasant East (099)
2300,2019,1295,Alderwood (020)
2301,2019,5,St Lawrence-East Bayfront-The Islands (166)
2302,2019,2357,Danforth East York (059)
2303,2019,2,Humewood-Cedarvale (106)
2304,2019,2,High Park-Swansea (087)
2305,2019,578,Bendale South (157)
2306,2019,19,NSA (NSA)
2307,2019,1,Downtown Yonge East (168)
2308,2019,2389,Stonegate-Queensway (016)
2309,2019,1,West Humber-Clairville (001)
2310,2019,1,St Lawrence-East Bayfront-The Islands (166)
2311,2019,1,Banbury-Don Mills (042)
2312,2019,1,Danforth East York (059)
2313,2019,3072,Golfdale-Cedarbrae-Woburn (141)
2314,2019,1480,Playter Estates-Danforth (067)
2315,2019,904,Princess-Rosethorn (010)
2316,2019,671,Guildwood (140)
2317,2019,2,North St.James Town (074)
2318,2019,3082,Mimico-Queensway (160)
2319,2019,1019,Highland Creek (134)
2320,2019,1281,Blake-Jones (069)
2321,2019,2,Yonge-Bay Corridor (170)
2322,2019,2,Kennedy Park (124)
2323,2019,2664,O'Connor-Parkview (054)
2324,2019,23,Eringate-Centennial-West Deane (011)
2325,2019,1566,Cliffcrest (123)
2326,2019,1792,Taylor-Massey (061)
2327,2019,1,Flemingdon Park (044)
2328,2019,1,Birchcliffe-Cliffside (122)
2329,2019,1,Mimico-Queensway (160)
2330,2019,1617,Old East York (058)
2331,2019,82,NSA (NSA)
2332,2019,47,St Lawrence-East Bayfront-The Islands (166)
2333,2019,5,Mount Olive-Silverstone-Jamestown (002)
2334,2019,2068,North Riverdale (068)
2335,2019,4793,Mount Olive-Silverstone-Jamestown (002)
2336,2019,1,Bendale-Glen Andrew (156)
2337,2019,1,Church-Wellesley (167)
2338,2019,1,West Queen West (162)
2339,2019,1,Ionview (125)
2340,2019,2,Agincourt South-Malvern West (128)
2341,2019,127,Edenbridge-Humber Valley (009)
2342,2019,1,Mimico-Queensway (160)
2343,2019,1,Humber Bay Shores (161)
2344,2019,3524,East End-Danforth (062)
2345,2019,623,Woodbine-Lumsden (060)
2346,2019,1,Trinity-Bellwoods (081)
2347,2019,2,Little Portugal (084)
2348,2019,1,Lawrence Park South (103)
2349,2019,3338,Woodbine Corridor (064)
2350,2019,1895,Broadview North (057)
2351,2019,2,Danforth East York (059)
2352,2019,1,Humbermede (022)
2353,2019,1552,Englemount-Lawrence (032)
2354,2019,1071,East Willowdale (152)
2355,2019,25,Englemount-Lawrence (032)
2356,2019,88,Lawrence Park South (103)
2357,2019,1,Church-Wellesley (167)
2358,2019,850,Downsview (155)
2359,2019,2,Bayview Village (052)
2360,2019,1,O'Connor-Parkview (054)
2361,2019,32,Bridle Path-Sunnybrook-York Mills (041)
2362,2019,1,York University Heights (027)
2363,2019,1,Moss Park (073)
2364,2019,721,Avondale (153)
2365,2019,1659,Bedford Park-Nortown (039)
2366,2019,1147,Newtonbrook East (050)
2367,2019,1,Bayview Woods-Steeles (049)
2368,2019,2799,Yorkdale-Glen Park (031)
2369,2019,8,NSA (NSA)
2370,2019,1,Briar Hill-Belgravia (108)
2371,2019,837,Lawrence Park North (105)
2372,2019,1972,Clanton Park (033)
2373,2019,1,High Park-Swansea (087)
2374,2019,56,Bedford Park-Nortown (039)
2375,2019,367,Bridle Path-Sunnybrook-York Mills (041)
2376,2019,32,Newtonbrook West (036)
2377,2019,3301,Willowdale West (037)
2378,2019,2,Flemingdon Park (044)
2379,2019,1,West Queen West (162)
2380,2019,1846,Lansing-Westgate (038)
2381,2019,6,NSA (NSA)
2382,2019,1,Flemingdon Park (044)
2383,2019,144,Victoria Village (043)
2384,2019,1,Bendale-Glen Andrew (156)
2385,2019,1,West Humber-Clairville (001)
2386,2019,1,East Willowdale (152)
2387,2019,11,Newtonbrook East (050)
2388,2019,1,Yorkdale-Glen Park (031)
2389,2019,146,Bridle Path-Sunnybrook-York Mills (041)
2390,2019,705,Bayview Woods-Steeles (049)
2391,2019,1263,Hillcrest Village (048)
2392,2019,6,Bridle Path-Sunnybrook-York Mills (041)
2393,2019,939,Pleasant View (046)
2394,2019,1,Downsview (155)
2395,2019,1021,St.Andrew-Windfields (040)
2396,2019,1,Dorset Park (126)
2397,2019,1030,Victoria Village (043)
2398,2019,1,Kennedy Park (124)
2399,2019,3,Wexford/Maryvale (119)
2400,2019,2224,Don Valley Village (047)
2401,2019,3,Kensington-Chinatown (078)
2402,2019,1,Forest Hill North (102)
2403,2019,1,Mount Pleasant East (099)
2404,2019,1,Englemount-Lawrence (032)
2405,2019,1,Humbermede (022)
2406,2019,1,West Rouge (143)
2407,2019,3,Harbourfront-CityPlace (165)
2408,2019,1,Dovercourt Village (172)
2409,2019,1,Trinity-Bellwoods (081)
2410,2020,1205,Victoria Village (043)
2411,2019,46,Banbury-Don Mills (042)
2412,2020,1,Broadview North (057)
2413,2019,4,West Humber-Clairville (001)
2414,2019,1,Wexford/Maryvale (119)
2415,2019,3,South Parkdale (085)
2416,2020,1,Kensington-Chinatown (078)
2417,2020,1,Etobicoke City Centre (159)
2418,2020,61,Humber Bay Shores (161)
2419,2020,6,Edenbridge-Humber Valley (009)
2420,2020,724,Little Portugal (084)
2421,2020,5,Kingsway South (015)
2422,2020,3440,Junction-Wallace Emerson (171)
2423,2020,1,West Humber-Clairville (001)
2424,2020,3514,High Park-Swansea (087)
2425,2020,227,Rockcliffe-Smythe (111)
2426,2020,13,Stonegate-Queensway (016)
2427,2020,3,Roncesvalles (086)
2428,2020,1,Junction-Wallace Emerson (171)
2429,2020,777,Lambton Baby Point (114)
2430,2020,1,Dorset Park (126)
2431,2020,8,Rockcliffe-Smythe (111)
2432,2020,1,St Lawrence-East Bayfront-The Islands (166)
2433,2020,1,Fort York-Liberty Village (163)
2434,2020,333,South Parkdale (085)
2435,2020,517,South Parkdale (085)
2436,2020,2331,Junction Area (090)
2437,2020,1707,Weston-Pelham Park (091)
2438,2020,10,NSA (NSA)
2439,2020,1116,Runnymede-Bloor West Village (089)
2440,2020,2448,High Park North (088)
2441,2020,1431,Dufferin Grove (083)
2442,2020,2423,Roncesvalles (086)
2443,2020,1,Black Creek (024)
2444,2020,1,St Lawrence-East Bayfront-The Islands (166)
2445,2020,4,Weston-Pelham Park (091)
2446,2020,1621,Keelesdale-Eglinton West (110)
2447,2020,1,Downsview (155)
2448,2020,1,Wellington Place (164)
2449,2020,1,Humber Bay Shores (161)
2450,2020,460,Weston-Pelham Park (091)
2451,2020,2283,Brookhaven-Amesbury (030)
2452,2020,3928,Weston (113)
2453,2020,1,Agincourt South-Malvern West (128)
2454,2020,1,Wellington Place (164)
2455,2020,1,Fort York-Liberty Village (163)
2456,2019,1,Thorncliffe Park (055)
2457,2020,2,Oakdale-Beverley Heights (154)
2458,2020,1,Humber Bay Shores (161)
2459,2020,2,Junction-Wallace Emerson (171)
2460,2019,23,Cabbagetown-South St.James Town (071)
2461,2020,1635,Beechborough-Greenbrook (112)
2462,2020,7,NSA (NSA)
2463,2020,1,South Riverdale (070)
2464,2019,2,Leaside-Bennington (056)
2465,2020,1759,Mount Dennis (115)
2466,2020,1833,Lansing-Westgate (038)
2467,2020,3121,Fort York-Liberty Village (163)
2468,2019,1,West Humber-Clairville (001)
2469,2020,1,Little Portugal (084)
2470,2020,2908,Newtonbrook West (036)
2471,2020,3705,West Queen West (162)
2472,2019,1,Weston (113)
2473,2020,1,Islington (158)
2474,2020,10,Yorkdale-Glen Park (031)
2475,2020,5,Kensington-Chinatown (078)
2476,2019,2,Regent Park (072)
2477,2020,646,Junction Area (090)
2478,2020,1122,Yonge-Doris (151)
2479,2020,1,Downtown Yonge East (168)
2480,2019,958,Victoria Village (043)
2481,2020,1207,Rustic (028)
2482,2020,907,Lawrence Park North (105)
2483,2020,14,Little Portugal (084)
2484,2019,5812,South Riverdale (070)
2485,2020,4,Yonge-Bay Corridor (170)
2486,2020,34,Englemount-Lawrence (032)
2487,2020,12,Dufferin Grove (083)
2488,2019,1,Ionview (125)
2489,2020,948,Pelmo Park-Humberlea (023)
2490,2020,23,Bridle Path-Sunnybrook-York Mills (041)
2491,2020,1,Dorset Park (126)
2492,2019,1,Bridle Path-Sunnybrook-York Mills (041)
2493,2020,3,Rockcliffe-Smythe (111)
2494,2020,1,Glenfield-Jane Heights (025)
2495,2020,6,NSA (NSA)
2496,2020,1,Woburn North (142)
2497,2020,2,Humber Heights-Westmount (008)
2498,2020,943,Maple Leaf (029)
2499,2020,1,St Lawrence-East Bayfront-The Islands (166)
2500,2020,2,Humber Heights-Westmount (008)
2501,2020,2929,Rockcliffe-Smythe (111)
2502,2020,1,Junction Area (090)
2503,2020,1923,Briar Hill-Belgravia (108)
2504,2020,1,NSA (NSA)
2505,2020,1,Beechborough-Greenbrook (112)
2506,2020,2,Englemount-Lawrence (032)
2507,2020,1661,Yorkdale-Glen Park (031)
2508,2020,2,St Lawrence-East Bayfront-The Islands (166)
2509,2020,1,Bedford Park-Nortown (039)
2510,2020,1,Wellington Place (164)
2511,2020,1,Annex (095)
2512,2020,1755,Humewood-Cedarvale (106)
2513,2020,3067,Oakwood Village (107)
2514,2020,1,Dovercourt Village (172)
2515,2020,1943,Corso Italia-Davenport (092)
2516,2020,1,Willowdale West (037)
2517,2020,2,Clanton Park (033)
2518,2020,634,Casa Loma (096)
2519,2020,1961,Wychwood (094)
2520,2020,1,Etobicoke City Centre (159)
2521,2020,1,Church-Wellesley (167)
2522,2020,642,Forest Hill South (101)
2523,2020,1,Islington (158)
2524,2020,1204,Caledonia-Fairbank (109)
2525,2020,583,Junction-Wallace Emerson (171)
2526,2020,576,Forest Hill North (102)
2527,2020,16,Yorkdale-Glen Park (031)
2528,2020,746,Englemount-Lawrence (032)
2529,2020,30,St Lawrence-East Bayfront-The Islands (166)
2530,2020,9,St Lawrence-East Bayfront-The Islands (166)
2531,2020,2,Roncesvalles (086)
2532,2020,1,South Parkdale (085)
2533,2019,22,Banbury-Don Mills (042)
2534,2020,1,Wexford/Maryvale (119)
2535,2019,2242,Flemingdon Park (044)
2536,2019,1685,Danforth (066)
2537,2020,2023,Westminster-Branson (035)
2538,2019,1,Eglinton East (138)
2539,2020,2,Bayview Village (052)
2540,2019,2,Rosedale-Moore Park (098)
2541,2020,1,Bridle Path-Sunnybrook-York Mills (041)
2542,2019,1,Scarborough Village (139)
2543,2020,348,Bridle Path-Sunnybrook-York Mills (041)
2544,2019,1,Brookhaven-Amesbury (030)
2545,2020,1085,East Willowdale (152)
2546,2019,1,Yorkdale-Glen Park (031)
2547,2020,5256,Kensington-Chinatown (078)
2548,2020,2610,Willowdale West (037)
2549,2019,3,Pelmo Park-Humberlea (023)
2550,2020,1996,Annex (095)
2551,2020,1,Black Creek (024)
2552,2019,1,Danforth (066)
2553,2020,2644,Wellington Place (164)
2554,2020,99,Lawrence Park South (103)
2555,2019,1,Downsview (155)
2556,2020,7005,South Parkdale (085)
2557,2020,1567,Englemount-Lawrence (032)
2558,2019,3,Newtonbrook West (036)
2559,2020,1,Lawrence Park North (105)
2560,2020,2011,Clanton Park (033)
2561,2019,1,South Parkdale (085)
2562,2020,3348,Trinity-Bellwoods (081)
2563,2020,1203,York University Heights (027)
2564,2019,2,Woburn North (142)
2565,2020,2894,Harbourfront-CityPlace (165)
2566,2020,2,York University Heights (027)
2567,2019,1,Golfdale-Cedarbrae-Woburn (141)
2568,2020,1768,Palmerston-Little Italy (080)
2569,2020,2457,Yorkdale-Glen Park (031)
2570,2019,1,Tam O'Shanter-Sullivan (118)
2571,2019,1,Morningside Heights (144)
2572,2019,1,Malvern West (145)
2573,2019,1,St Lawrence-East Bayfront-The Islands (166)
2574,2019,5,Church-Wellesley (167)
2575,2019,1,Bedford Park-Nortown (039)
2576,2019,6,Humber Summit (021)
2577,2019,1,Forest Hill North (102)
2578,2019,1,Mount Olive-Silverstone-Jamestown (002)
2579,2019,3,Lansing-Westgate (038)
2580,2019,10,Downtown Yonge East (168)
2581,2019,1,Keelesdale-Eglinton West (110)
2582,2019,1,Dorset Park (126)
2583,2019,1,Leaside-Bennington (056)
2584,2019,2,North Riverdale (068)
2585,2019,3,Yonge-Eglinton (100)
2586,2019,5,Don Valley Village (047)
2587,2019,2,North St.James Town (074)
2588,2019,1,Downsview (155)
2589,2019,10,Wellington Place (164)
2590,2019,1,Greenwood-Coxwell (065)
2591,2019,1,Kennedy Park (124)
2592,2019,3,Milliken (130)
2593,2019,2,Etobicoke City Centre (159)
2594,2019,1,Annex (095)
2595,2019,1,Mimico-Queensway (160)
2596,2019,1,Long Branch (019)
2597,2019,3,Kensington-Chinatown (078)
2598,2019,1,Cabbagetown-South St.James Town (071)
2599,2019,6,Yonge-Bay Corridor (170)
2600,2019,2,Humber Bay Shores (161)
